Pango lineage,antigenic_score,frequency,zscore,significant,date
JP.1,20.41340038153743,0.0001046101702007,,no,11-2023
EG.2.4,20.39375612644881,0.0001359932212609,,no,11-2023
FL.4.5,20.37021770719221,1.0461017020074693e-05,,no,11-2023
XBB.1.5.5,20.37021770719221,1.0461017020074693e-05,,no,11-2023
XBL.3,20.37021770719221,1.0461017020074693e-05,,no,11-2023
FD.2,20.37021770719221,1.0461017020074693e-05,,no,11-2023
XBB.1.5.37,20.36446556421888,5.230508510037346e-05,,no,11-2023
EG.6.1,20.360970560336742,0.0024792610337577,-0.6147296580569561,no,11-2023
GN.1,20.35221806794963,0.001548230518971,-0.6194940586379487,no,11-2023
FY.5,20.35130200179017,0.0033370644294038,-0.6199927172998833,no,11-2023
XBB.1.5.95,20.342717707192207,1.0461017020074693e-05,,no,11-2023
GN.1.1,20.32074473249409,0.0008159593275658,,no,11-2023
XBB.1.5.72,20.307347211963855,0.0004602847488832,,no,11-2023
HY.1,20.301018476712617,0.0002510644084817,,no,11-2023
FL.1.5,20.29530919977632,0.000282447459542,,no,11-2023
XBB.1.5.105,20.28188437385888,3.138305106022408e-05,,no,11-2023
FL.15,20.27690476498421,0.0013599322126097,-0.6604906946285246,no,11-2023
XBB.1.5.48,20.27535659610888,2.0922034040149386e-05,,no,11-2023
GS.3,20.27358772591259,0.0003452135616624,,no,11-2023
GV.1,20.251904043546293,0.0001359932212609,,no,11-2023
GS.1,20.248342037492208,0.0001673762723211,,no,11-2023
HP.1.1,20.223514003532948,9.414915318067224e-05,,no,11-2023
XBB.1.16.8,20.222902892393797,0.0002196813574215,,no,11-2023
HF.1,20.21562829495673,0.0047179186760536,-0.6938464105192114,no,11-2023
FL.4,20.206211823412676,0.000282447459542,,no,11-2023
EG.1,20.197481120348403,0.0001569152553011,,no,11-2023
XBB.2.3.8,20.19066311270391,0.0003242915276223,,no,11-2023
FL.5,20.18203973309825,0.0003452135616624,,no,11-2023
FL.10.1,20.17974825435152,0.0002196813574215,,no,11-2023
GY.2.1,20.169384373858875,1.0461017020074693e-05,,no,11-2023
HS.1.1,20.168551040525543,3.138305106022408e-05,,no,11-2023
XBB.1.37.1,20.168551040525543,1.0461017020074693e-05,,no,11-2023
BA.5.2.13,20.16797108859221,1.0461017020074693e-05,,no,11-2023
GS.4.1,20.14656812094849,0.0118418712667245,-0.7314391690862,no,11-2023
JF.1,20.12997337038497,0.0123126170326279,-0.7404724861951208,no,11-2023
XBB.1.5.73,20.129241247038504,0.0002510644084817,,no,11-2023
FL.31.1,20.12600646255238,0.0001046101702007,,no,11-2023
HN.1,20.12171524237598,0.0008891864467063,,no,11-2023
XBB.1.9.2,20.11503593161409,0.0011925559402885,-0.7486036491611447,no,11-2023
XBB.1.5.27,20.11146770635888,2.0922034040149386e-05,,no,11-2023
FL.1.5.1,20.09664618349665,0.0303892544433169,-0.7586140693637391,no,11-2023
XBB.1.9.1,20.082691279850483,0.0015900745870513,-0.7662103914282232,no,11-2023
XBB.1.16.14,20.07827906074313,0.0005021288169635,,no,11-2023
FY.1.2,20.073816007314964,0.0012553220424089,-0.7710416271213768,no,11-2023
XBB.1.42.1,20.061479602307347,0.0011088678041279,-0.7777569229006862,no,11-2023
EG.7,20.06013128691094,0.0002719864425219,,no,11-2023
GE.1,20.05956760203917,0.0047283796930737,-0.7787977161725513,no,11-2023
FL.4.9,20.03356611961721,8.368813616059753e-05,,no,11-2023
FL.1,20.00579325081828,0.0005021288169635,,no,11-2023
XBB.1.41.1,19.995309355584343,0.0022177356082558,-0.8137765557078552,no,11-2023
GY.5,19.97813437385887,2.0922034040149386e-05,,no,11-2023
EG.5.2,19.975528719416918,0.0004184406808029,,no,11-2023
XBB.1.5.16,19.966847865825542,3.138305106022408e-05,,no,11-2023
FL.2,19.966051040525542,3.138305106022408e-05,,no,11-2023
XBB.1.22.1,19.9569739328016,0.0006590440722647,,no,11-2023
XBB.1.16.18,19.934710367675542,4.184406808029877e-05,,no,11-2023
EG.2.3,19.917529135705543,5.230508510037346e-05,,no,11-2023
FL.15.1,19.91547810971057,0.0003556745786825,,no,11-2023
FE.1.1,19.91073940132157,6.276610212044815e-05,,no,11-2023
JB.2,19.90990731684577,0.0001150711872208,,no,11-2023
XBB.1.5,19.90355165761485,0.0018620610295732,-0.863724663078946,no,11-2023
FD.4,19.88716215169221,1.0461017020074693e-05,,no,11-2023
BQ.1.1.57,19.84895619915888,1.0461017020074693e-05,,no,11-2023
JB.2.1,19.834564531824352,3.138305106022408e-05,,no,11-2023
XDR,19.825921724711478,3.138305106022408e-05,,no,11-2023
EG.5.1.10,19.82105682350726,0.0002719864425219,,no,11-2023
XBB.1.9,19.82011538701073,0.0007636542424654,,no,11-2023
GK.1.4,19.795020386564406,0.0002615254255018,,no,11-2023
FU.2,19.78488012093697,0.0008054983105457,,no,11-2023
FY.1,19.773831210721,0.000146454238281,,no,11-2023
JM.1,19.76372638054459,0.0002196813574215,,no,11-2023
XBB.1.5.98,19.75352989537316,7.322711914052284e-05,,no,11-2023
XBB.1.5.70,19.730630553565504,0.0012344000083688,-0.957853897605472,no,11-2023
FT.3.1.1,19.7285750449168,0.0001359932212609,,no,11-2023
XBB.1.5.67,19.703811456983875,4.184406808029877e-05,,no,11-2023
XBB.8.2,19.66856307771443,2.0922034040149386e-05,,no,11-2023
EG.2,19.64503600424677,0.0003242915276223,,no,11-2023
XBB.1.5.89,19.626703817483875,4.184406808029877e-05,,no,11-2023
XBB.1.16.5,19.608134373858874,2.0922034040149386e-05,,no,11-2023
XBB.1.16.11,19.540381734938155,0.0150010984067871,-1.0614154366403936,no,11-2023
BA.1,19.47281370265165,1.0461017020074693e-05,,no,11-2023
HZ.1,19.47208312519077,0.0003870576297427,,no,11-2023
XBB.1.16.6,19.463609931112725,0.0202839120019248,-1.10320600446632,no,11-2023
EG.4,19.453891318525542,4.184406808029877e-05,,no,11-2023
GW.1.1,19.41218463852554,3.138305106022408e-05,,no,11-2023
XBB.1.16.20,19.401854792364933,0.0001150711872208,,no,11-2023
BA.2.87.1,19.386038205453318,6.276610212044815e-05,,no,11-2023
XBB.2.3.11,19.362541964670957,0.0010774847530676,-1.1582221366418448,no,11-2023
FU.2.1,19.351382324685368,0.0006799661063048,,no,11-2023
XBB.1.16.9,19.32798169584314,0.0011820949232684,-1.1770349453367557,no,11-2023
XBB.1.5.4,19.304732526619155,4.184406808029877e-05,,no,11-2023
GS.4,19.286552513004096,0.0021863525571956,-1.199586832737299,no,11-2023
XBB.1.5.103,19.2609367325743,0.0002301423744416,,no,11-2023
XBB.1.16.3,19.259934572008877,2.0922034040149386e-05,,no,11-2023
HG.2,19.22451680074289,0.000146454238281,,no,11-2023
BA.2.36,19.20889984925888,1.0461017020074693e-05,,no,11-2023
FY.2,19.20862406107901,0.0001673762723211,,no,11-2023
GY.8,19.185644935232155,0.0001150711872208,,no,11-2023
GA.2,19.177793103823163,2.0922034040149386e-05,,no,11-2023
GJ.2,19.173940959267966,4.184406808029877e-05,,no,11-2023
DY.3,19.15116553225888,1.0461017020074693e-05,,no,11-2023
FL.4.8,19.106222468541016,3.138305106022408e-05,,no,11-2023
FE.1.2,19.097334393427708,8.368813616059753e-05,,no,11-2023
XBB.1.5.1,19.088710766108875,2.0922034040149386e-05,,no,11-2023
XBB.1.22,19.088321114327226,0.0003347525446423,,no,11-2023
XBB.1.16.12,19.087075682928347,0.0002510644084817,,no,11-2023
KR.1,19.07966214835888,1.0461017020074693e-05,,no,11-2023
EM.1,19.076884373858874,1.0461017020074693e-05,,no,11-2023
FL.15.3,19.065032522081097,6.276610212044815e-05,,no,11-2023
GY.6,19.05271770719221,2.0922034040149386e-05,,no,11-2023
FU.1,19.031734766068887,0.0010042576339271,-1.338296330312218,no,11-2023
FL.29,19.01239135702588,9.414915318067224e-05,,no,11-2023
XDD.1,18.98321783758527,2.0922034040149386e-05,,no,11-2023
EU.1.1.1,18.97299959722857,1.0461017020074693e-05,,no,11-2023
CK.1.1.2,18.972203818275545,3.138305106022408e-05,,no,11-2023
GF.1,18.901606596525543,2.0922034040149386e-05,,no,11-2023
XCF,18.8969493811671,0.0001150711872208,,no,11-2023
GJ.1.2.7,18.89603876240346,0.0001987593233814,,no,11-2023
XBB.1.16.1,18.83971675392363,0.0005544339020639,,no,11-2023
XBB.1.16.21,18.83386325178449,0.0001778372893412,,no,11-2023
FY.3,18.810729453085543,5.230508510037346e-05,,no,11-2023
JH.2,18.800218103436656,3.138305106022408e-05,,no,11-2023
EG.1.2,18.79133976328312,3.138305106022408e-05,,no,11-2023
HH.1,18.789414691087952,6.276610212044815e-05,,no,11-2023
FL.33.1,18.781225051313378,0.0002092203404014,,no,11-2023
FL.35,18.757955084260388,4.184406808029877e-05,,no,11-2023
XBB.1.16.19,18.736294362592343,0.0001778372893412,,no,11-2023
EG.5,18.67393938394087,0.0013599322126097,-1.5330614841781391,no,11-2023
FY.3.3,18.668558113874028,5.230508510037346e-05,,no,11-2023
JD.1,18.63997285824297,0.000993796616907,,no,11-2023
BA.5.2.1,18.629931177937085,8.368813616059753e-05,,no,11-2023
BA.2.12.1,18.555512755258874,1.0461017020074693e-05,,no,11-2023
XBB.1.5.77,18.535802627592208,1.0461017020074693e-05,,no,11-2023
JM.2,18.481664863403317,0.0002510644084817,,no,11-2023
HZ.2,18.47186567356304,8.368813616059753e-05,,no,11-2023
XBB.1.16.2,18.46535972337442,0.0004184406808029,,no,11-2023
EG.5.2.2,18.44938437385887,2.0922034040149386e-05,,no,11-2023
BA.5.1.25,18.403409900431097,2.0922034040149386e-05,,no,11-2023
BQ.1.1.47,18.377183089620416,2.0922034040149386e-05,,no,11-2023
JN.1.63.1,18.354724267408315,0.0001359932212609,,no,11-2023
GL.1,18.317717058586563,0.0003452135616624,,no,11-2023
FZ.1.1,18.274859127995235,1.0461017020074693e-05,,no,11-2023
XBB.1.16.13,18.17293992941443,3.138305106022408e-05,,no,11-2023
BF.7.14,18.172809586656957,1.0461017020074693e-05,,no,11-2023
XBB.1.16.10,18.152472661683262,5.230508510037346e-05,,no,11-2023
BA.5.2.48,18.144594293758875,1.0461017020074693e-05,,no,11-2023
XBB.1.13.1,18.139185563996968,1.0461017020074693e-05,,no,11-2023
XBB.1.41,18.09162605544763,0.0001046101702007,,no,11-2023
XBB.1.5.102,18.01858059936104,0.0001673762723211,,no,11-2023
HB.1,18.007146278658873,3.138305106022408e-05,,no,11-2023
EG.6,17.960383060043725,2.0922034040149386e-05,,no,11-2023
XBB.1.16.15,17.93178637550818,0.0079817559863169,-1.937050892928336,no,11-2023
JN.1.59,17.822030900482083,0.0002510644084817,,no,11-2023
FU.3,17.800773262858872,1.0461017020074693e-05,,no,11-2023
XBB.1.5.20,17.75483531852857,1.0461017020074693e-05,,no,11-2023
XBB.2.3.10,17.754052627658876,1.0461017020074693e-05,,no,11-2023
XBC.1.6.3,17.681617442407024,9.414915318067224e-05,,no,11-2023
XBB.1.5.28,17.650199876281604,6.276610212044815e-05,,no,11-2023
GY.7,17.631604395193218,3.138305106022408e-05,,no,11-2023
BE.1,17.587372071592206,1.0461017020074693e-05,,no,11-2023
FR.1.1,17.545560300081096,3.138305106022408e-05,,no,11-2023
FY.2.1,17.49211706106666,1.0461017020074693e-05,,no,11-2023
HS.1,17.456351305225542,6.276610212044815e-05,,no,11-2023
BQ.1.1.15,17.44845381785888,1.0461017020074693e-05,,no,11-2023
XBB.1.5.58,17.411051040525543,1.0461017020074693e-05,,no,11-2023
EU.1.1,17.404555543657214,4.184406808029877e-05,,no,11-2023
BQ.1,17.26533040396721,1.0461017020074693e-05,,no,11-2023
JE.1,17.22601686421758,0.0011716339062483,-2.321235022535709,no,11-2023
XBC.1.3,17.159007661813614,0.0008787254296862,,no,11-2023
GA.3,17.145005802236653,3.138305106022408e-05,,no,11-2023
BF.7.13.2,17.039594293758878,1.0461017020074693e-05,,no,11-2023
XBC.1.6,17.036713786663306,0.0006067389871643,,no,11-2023
DZ.1,16.935734769658875,1.0461017020074693e-05,,no,11-2023
HW.1,16.817201493792805,0.0005858169531241,,no,11-2023
BQ.1.1,16.814903727974585,4.184406808029877e-05,,no,11-2023
HW.1.1,16.782354219911422,0.0008264203445859,,no,11-2023
EG.4.5,16.74822315112826,7.322711914052284e-05,,no,11-2023
BF.11,16.740219293758877,1.0461017020074693e-05,,no,11-2023
BA.5.2.20,16.735154479828324,1.0461017020074693e-05,,no,11-2023
XBB.1.5.91,16.723470239161905,1.0461017020074693e-05,,no,11-2023
XBC.1.6.2,16.712927627592208,4.184406808029877e-05,,no,11-2023
EG.1.4.1,16.70813437719221,1.0461017020074693e-05,,no,11-2023
BA.5.2,16.40628219054221,4.184406808029877e-05,,no,11-2023
XBB.1.5.36,16.31649127032857,1.0461017020074693e-05,,no,11-2023
XBB.1.5.13,16.260356596525543,1.0461017020074693e-05,,no,11-2023
BA.2,16.23131536144544,0.0006485830552446,,no,11-2023
XBC.1.6.1,16.17566061364995,8.368813616059753e-05,,no,11-2023
B.1.1.529,16.12459443951056,0.0003556745786825,,no,11-2023
XBB.1.5.45,16.123339806477055,2.0922034040149386e-05,,no,11-2023
DY.4,16.10459429375888,1.0461017020074693e-05,,no,11-2023
XBB.2.3.13,16.065985715128573,1.0461017020074693e-05,,no,11-2023
BA.5.2.49,15.992094293758878,1.0461017020074693e-05,,no,11-2023
DY.2,15.67959429375888,6.276610212044815e-05,,no,11-2023
BA.5.2.21,15.679594293758878,1.0461017020074693e-05,,no,11-2023
BA.4.6,15.658760961258876,1.0461017020074693e-05,,no,11-2023
DV.7,15.229495132812316,3.138305106022408e-05,,no,11-2023
GJ.1,14.974123532562771,2.0922034040149386e-05,,no,11-2023
EU.1,14.952301041025544,1.0461017020074693e-05,,no,11-2023
BA.5.1,14.647387591934654,5.230508510037346e-05,,no,11-2023
BY.1,13.90896411211277,4.184406808029877e-05,,no,11-2023
XBB,13.847877005462149,9.414915318067224e-05,,no,11-2023
Unassigned,13.600219262880914,0.0027407864592595,-4.294930220922467,no,11-2023
BA.5,13.16538834094221,2.0922034040149386e-05,,no,11-2023
XBB.1.16.4,13.033211753358875,1.0461017020074693e-05,,no,11-2023
XBB.2,12.72098710309167,4.184406808029877e-05,,no,11-2023
BQ.1.3,12.515625245558878,1.0461017020074693e-05,,no,11-2023
BA.2.1,10.532034372896971,1.0461017020074693e-05,,no,11-2023
BA.3,9.35568966467316,3.138305106022408e-05,,no,11-2023
BA.1.15,8.492428477942493,2.0922034040149386e-05,,no,11-2023
B.1.1.7,8.355910173392207,1.0461017020074693e-05,,no,11-2023
AY.29,6.635828282627273,1.0461017020074693e-05,,no,11-2023
XBB.2.3.4,5.1318023816,1.0461017020074693e-05,,no,11-2023
A,2.11725535745,4.184406808029877e-05,,no,11-2023
B,0.0,3.138305106022408e-05,,no,11-2023
,31.787833400070053,1.1801220246173454e-05,,no,01-2024
BA.5.2.6,29.80417784101529,1.1801220246173454e-05,,no,01-2024
KP.1.1,27.30167312717833,1.1801220246173454e-05,,no,01-2024
XDK.3,26.84622868284499,1.1801220246173454e-05,,no,01-2024
JN.1.32.1,26.762756460511657,1.1801220246173454e-05,,no,01-2024
KP.3.1,26.655673127178325,1.1801220246173454e-05,,no,01-2024
LL.1,26.3522471979561,1.1801220246173454e-05,,no,01-2024
LQ.2,26.29411598461165,1.1801220246173454e-05,,no,01-2024
XDK.4.1,26.28817312717832,1.1801220246173454e-05,,no,01-2024
JN.1.18.3,26.28400646051165,1.1801220246173454e-05,,no,01-2024
KW.1.2,26.254006460511658,2.360244049234691e-05,,no,01-2024
JN.1.36,26.07587138501004,0.0005782597920624,,no,01-2024
JN.1.33,25.955256460511656,1.1801220246173454e-05,,no,01-2024
JN.1.57.1,25.93306201601165,3.540366073852036e-05,,no,01-2024
JN.1.12,25.92667471469832,0.0001770183036926,,no,01-2024
KW.1.1,25.868173127178324,1.1801220246173454e-05,,no,01-2024
JN.1.62,25.815673127178325,1.1801220246173454e-05,,no,01-2024
LK.1,25.814673127178324,1.1801220246173454e-05,,no,01-2024
JN.1.7.7,25.814673127178324,2.360244049234691e-05,,no,01-2024
JN.1.42.1,25.811478171327995,0.0001888195239387,,no,01-2024
JN.1.15.1,25.80983979384499,3.540366073852036e-05,,no,01-2024
JN.1.7.1,25.69566217491832,0.0001180122024617,,no,01-2024
JN.3.1,25.66746479393665,5.900610123086727e-05,,no,01-2024
JN.1.9.1,25.620713083449413,0.0003540366073852,,no,01-2024
JN.1.35,25.615344091349787,0.000342235387139,,no,01-2024
JN.1.4.2,25.607948696735093,0.0046142771162538,1.0720325356528844,yes,01-2024
JN.1.13.1,25.59362155345998,0.0019590025608647,1.0661973930560755,yes,01-2024
JN.3.2.1,25.58969094822984,0.0001298134227079,,no,01-2024
JN.1.18.2,25.58900646051165,1.1801220246173454e-05,,no,01-2024
JN.1.2.1,25.58425033201104,0.0002832292859081,,no,01-2024
JN.7,25.556551614181192,0.0001180122024617,,no,01-2024
JN.1.51.1,25.555673127178324,1.1801220246173454e-05,,no,01-2024
JN.1.16.2,25.555673127178324,2.360244049234691e-05,,no,01-2024
JN.1.55.2,25.555673127178324,1.1801220246173454e-05,,no,01-2024
XDD.1.1,25.54186719067585,0.0008142841969859,,no,01-2024
JN.1.24.1,25.513636090141283,0.0001062109822155,,no,01-2024
KP.3,25.49796479430332,1.1801220246173454e-05,,no,01-2024
XDZ,25.496959635211656,3.540366073852036e-05,,no,01-2024
JN.1.14,25.465052149700814,0.0004602475896007,,no,01-2024
JN.1.23,25.459997737559515,0.0002596268454158,,no,01-2024
XDD.2,25.45953886796999,0.0001062109822155,,no,01-2024
JN.1.58.3,25.43733979051165,2.360244049234691e-05,,no,01-2024
XDV,25.418821275344992,3.540366073852036e-05,,no,01-2024
XDK.4,25.410183007814155,0.0001180122024617,,no,01-2024
JN.1.39.2,25.383937015844985,2.360244049234691e-05,,no,01-2024
JN.1.18.1,25.32627497903017,0.0001062109822155,,no,01-2024
LC.1,25.28108979051165,4.720488098469382e-05,,no,01-2024
LQ.3,25.26525646051165,3.540366073852036e-05,,no,01-2024
JN.1.2,25.264591896156755,0.0107273092037716,0.9321905689407451,no,01-2024
XEA,25.244006460511656,2.360244049234691e-05,,no,01-2024
BA.2.86.5,25.236629703699748,8.260854172321419e-05,,no,01-2024
JN.1.28.1,25.222758902581507,0.0005782597920624,,no,01-2024
JN.1.47.2,25.219372139137867,0.0002478256251696,,no,01-2024
KR.1,25.180493233356103,0.0001062109822155,,no,01-2024
LE.1.2,25.17379812763665,1.1801220246173454e-05,,no,01-2024
KP.1,25.15631267050984,0.0001770183036926,,no,01-2024
XDQ.2,25.135866252222765,3.540366073852036e-05,,no,01-2024
JQ.1,25.118323873119483,0.0002596268454158,,no,01-2024
JN.1.9,25.117247116697246,0.0087211017619221,0.8721801549641534,no,01-2024
JN.1.11.1,25.109455348731284,0.0006018622325548,,no,01-2024
XDP.1,25.10551944625729,0.000413042708616,,no,01-2024
JN.1.25,25.09238642082039,0.000141614642954,,no,01-2024
JN.2.5,25.078478841353487,0.0037881916990216,0.8563906559328909,no,01-2024
JN.1.25.1,25.07025646051165,7.080732147704072e-05,,no,01-2024
JN.1.7.5,25.05598042053015,0.0024900574719425,0.8472275247219953,no,01-2024
JN.1.47.1,25.025248533118948,0.0008142841969859,,no,01-2024
JN.1.17,25.00557958805116,0.0014397488700331,0.8267003310682822,no,01-2024
JN.1.8.1,24.988352194980315,0.0102434591736785,0.8196839780375792,no,01-2024
JN.1.1.9,24.985579920722405,0.0003658378276313,,no,01-2024
JN.1.29.1,24.984812413653323,4.720488098469382e-05,,no,01-2024
KQ.1,24.97521472193989,0.000413042708616,,no,01-2024
JN.4,24.968288346093978,0.0013335378878176,0.8115123965126038,no,01-2024
JN.1.7,24.96349396579521,0.0092167530122614,0.80955974676454,no,01-2024
XDP.3,24.963156396091144,0.0001534158632002,,no,01-2024
JN.1.28,24.93730390235954,0.0011329171436326,0.7988930875546716,no,01-2024
JN.8,24.902166580424154,4.720488098469382e-05,,no,01-2024
JN.1.58.2,24.901959635211654,3.540366073852036e-05,,no,01-2024
JN.1.8.2,24.89981896022416,0.0001180122024617,,no,01-2024
JN.1.40,24.89267403045938,0.0001298134227079,,no,01-2024
KZ.1,24.887640876596507,0.0001298134227079,,no,01-2024
JN.1.30.1,24.88286757161999,0.0001180122024617,,no,01-2024
KP.2,24.86263205606582,9.440976196938763e-05,,no,01-2024
KW.1,24.856472269249533,0.0005546573515701,,no,01-2024
JN.1.7.3,24.85516696709221,8.260854172321419e-05,,no,01-2024
JN.1.4.6,24.84662166787189,0.0012863330068329,0.7619601303648188,no,01-2024
JN.1.1.2,24.844702692391117,0.0003304341668928,,no,01-2024
JN.1.36.1,24.83737252690273,0.0002242231846772,,no,01-2024
LE.1,24.813529188019228,0.0002596268454158,,no,01-2024
LK.2,24.807173127178324,1.1801220246173454e-05,,no,01-2024
JN.1.26,24.79761238295624,0.0003658378276313,,no,01-2024
JN.1.39.1,24.787173127178324,1.1801220246173454e-05,,no,01-2024
XDS,24.785688610903456,0.0002478256251696,,no,01-2024
JN.1.9.2,24.739340984936653,4.720488098469382e-05,,no,01-2024
JN.1.7.2,24.73199328595698,0.0009322963994477,,no,01-2024
KV.2,24.70437907186611,0.0016993757154489,0.7040277278547069,no,01-2024
JN.1.60,24.68096905612869,0.0008614890779706,,no,01-2024
JN.1.51,24.67488895628429,0.0003894402681237,,no,01-2024
JN.1.15,24.665558611792544,0.0010739110424017,0.6882169750861187,no,01-2024
JN.1.8.4,24.65026479328665,5.900610123086727e-05,,no,01-2024
JN.1.4.1,24.64066529491253,0.0009204951792015,,no,01-2024
LN.1,24.610256460511657,4.720488098469382e-05,,no,01-2024
JN.1.48.2,24.58150646051165,5.900610123086727e-05,,no,01-2024
JN.1.1.5,24.57989573639487,0.0010857122626479,0.6533282967502005,no,01-2024
JN.14,24.57421959982527,0.0008614890779706,,no,01-2024
LF.1.1,24.548173127178323,1.1801220246173454e-05,,no,01-2024
JN.1.52,24.531733422790943,0.0037173843775446,0.6337128045146142,no,01-2024
JN.1.55,24.52454005629935,0.0024310513707117,0.6307830984019902,no,01-2024
XDQ.1,24.52375998640228,0.0003068317264005,,no,01-2024
XDK,24.514101555005848,0.0030447148235127,0.626531717482923,no,01-2024
JN.1.20,24.50183595143469,0.0030565160437589,0.621536196428984,no,01-2024
JN.1.16,24.476444942909257,0.0016403696142181,0.6111949753929643,no,01-2024
JN.16,24.465164431030875,0.0005782597920624,,no,01-2024
XBB.1.5.17,24.464308000548616,1.1801220246173454e-05,,no,01-2024
JN.1.41,24.4631826387248,0.0013099354473252,0.60579351924832,no,01-2024
