pango_lineages,EVEscape.score_sigmoid.avg,EVEscape.score_sigmoid.max,EVEscape.score_pos.avg,EVEscape.score_pos.max
A,0.185792816348881,3.40306832845548,3.85565395939643,82.0420196
A.1,0.0190989737617932,2.51413271358613,0.396141246630237,47.9656732
A.11,0.0652634884904118,0.391580930942471,1.19976981666667,7.1986189
A.12,0.310285361815768,0.310285361815768,6.5390617,6.5390617
A.15,0,0,0,0
A.18,0.246825133311236,0.35732513712912,5.04373655,6.9204172
A.19,0.41210140986646,0.792995323350252,8.53793696428571,16.5153599
A.2,0.155823214846886,11.2208898163393,3.02251451830065,256.0559246
A.2.2,0.00707385892067718,0.195475542113563,0.194933887850467,3.5983935
A.2.3,0.0126067314805422,0.217009301488578,0.375878288541667,3.730029
A.2.4,0.0420573609402169,0.210286804701085,0.73800242,3.6900121
A.2.5,0.709268971981736,2.71775842493734,11.7459181781416,44.721913
A.2.5.1,0.810062782932463,1.91518230950478,13.4065843615385,32.7381571
A.2.5.2,0.665904650517256,1.2117986400029,10.7503896703704,19.9086902
A.2.5.3,0.829429513429417,1.45861390372861,14.0293257060241,25.1903348
A.21,0.592813143314378,0.919646381810066,10.5614043020833,16.8260096
A.23,0.345399275434911,0.417920918918031,8.66010598,10.8261143
A.23.1,0.728495087497975,1.25142839378434,14.9168987160294,24.7868439
A.24,0.101668126696983,0.184559959515344,2.27835655714286,3.5274561
A.25,0.00420477218178068,0.0378429496360261,0.1974974,1.7774766
A.27,1.31584499051746,1.86196725559221,25.2581781093506,35.9702243
A.28,0.473616922451519,1.0194652626539,8.24939509190476,17.684963
A.29,1.30966355418467,1.82782306643021,23.3500867055118,32.3554192
A.3,0.00602965008704595,0.248910247285182,0.141887437614679,6.004764
A.30,2.18016629453504,2.22357232445892,35.76031895,36.6235821
A.4,0.00288518710107174,0.11540748404287,0.0744137925,2.9765517
A.5,0.0151959148693124,0.27247603000494,0.339200076870748,5.0346701
A.6,0.0994614255499022,0.276779385218312,2.89938379117647,6.2488324
A.7,0.00446197914660276,0.0446575234045203,0.2075061,1.9501625
A.9,0.01404891689838,0.0983424182886598,0.500164528571428,3.5011517
AA.1,0.575919330856834,1.05585869818897,12.0286062111111,20.4933014
AA.2,0.262429135398163,0.416344967828561,6.25059413951613,9.5528914
AA.3,0.292823454028854,0.458839007471711,6.89150215588235,9.8477292
AA.4,0.272789449067159,0.365530467412254,6.5758294106383,9.0950153
AA.5,0.265365617517169,0.466768939449603,6.30006181451613,9.8971595
AA.6,0.297025130171948,1.46758343979409,6.96940813114754,25.5643824
AA.7,0.267701097366638,0.411490906017071,6.36987106238532,9.5152002
AA.8,0.264995136749177,0.393968510253086,6.31062604,9.3700798
AB.1,0.657835091929727,1.0524183962727,12.9373821263158,20.026326
AC.1,0.136325129493353,0.136325129493353,3.1670559,3.1670559
AD.1,0.168617918152681,0.480865179302964,3.95720197627907,9.8511277
AD.2,0.156916122566845,0.683541680287044,3.59169118653753,13.3984244
AD.2.1,0.151600296449794,0.235613714710223,3.59906440769231,5.9751112
AE.1,0.527403723583506,0.560661164850594,11.30206085,12.487916
AE.2,0.205620007188924,0.456969656030155,4.32674743333333,7.4294541
AE.3,0.35732513712912,0.35732513712912,6.9204172,6.9204172
AE.4,0.140219668319495,0.202532289537777,3.30627611176471,5.5337995
AE.6,0.180739287494384,0.365684178005783,4.00213910416667,6.9683316
AE.7,0.229843144391467,0.399292133037539,4.8972125,7.1496614
AE.8,0.162024351834237,1.19423750851925,3.7290536472973,25.29291
AF.1,0.155839055668336,0.33146439124319,3.52668128,6.7633097
AG.1,0.186139446499348,0.367711997611059,4.35261679,6.9797688
AH.1,0.400388947213399,0.573681466568485,11.4336519571429,15.1721152
AH.2,0.415181082793096,0.53716224954656,12.7164392,15.4738556
AH.3,0.582470100603518,1.95550766843598,14.9372130072289,39.4959865
AJ.1,0.561112904925402,0.653806274128453,10.6838483631579,13.3286975
AK.1,0.24531026362359,0.477629550481437,6.1624929880597,10.9870125
AK.2,0.253589250807652,0.253589250807652,6.1616683,6.1616683
AL.1,0.160836322399129,0.512322648343004,3.63962033647059,7.6736937
AM.1,0.240983274985395,0.448286415067965,6.14552131111111,9.5437166
AM.2,0.294873114073524,0.294873114073524,6.5111938,6.5111938
AM.3,0.139419545409462,0.213685527396087,3.268433736,5.7015018
AM.4,0.144825608276685,0.285154414847378,3.39030723846154,6.4364527
AN.1,0.168852980833097,0.289160164812002,3.90973644230769,6.4677292
AP.1,0.380010881966192,0.717412601565008,7.61666232467949,13.9040761
AQ.1,0.195083180086406,0.430115382458618,4.42677194,9.4656361
AQ.2,0.486262452367008,0.536048990270222,8.28167196666667,9.9458583
AS.1,0.220006045667785,0.220006045667785,5.7869118,5.7869118
AS.2,0.719115571769849,1.02264448014287,13.4598988344828,17.8297316
AT.1,1.30135243968223,1.65892209757934,23.2809037840909,30.6699504
AU.1,0.300504089205492,0.639184314539851,5.98643250215827,12.6233131
AU.2,0.688454274361546,0.937948663187172,13.8092516272727,19.4689013
AU.3,0.61389402116602,0.895770064777819,11.3000627057143,17.1595978
AV.1,1.86064357903769,2.58877929586908,32.0994953548781,45.1214994
AW.1,0.159309230146374,0.262063923714998,3.74725810217391,6.241093
AY.1,2.24313260230783,9.48110442262375,36.8908644185036,173.9808172
AY.10,1.82777796952957,2.44679894844975,30.5362511968724,40.1952046
AY.100,1.92494978956745,8.35015715288054,31.5747170366518,165.9823139
AY.101,1.74664807138721,4.83460799377884,28.7647034757055,92.0902524
AY.102,1.8197540548854,14.5857312146465,29.7804357137528,324.4180871
AY.102.1,1.86916536413345,2.34093891816826,32.1762963373626,39.2172496
AY.102.2,1.8227978262302,2.72164394299449,30.1390071392982,41.7529467
AY.103,1.77035795894499,24.265226385001,28.6822324050611,570.4456646
AY.103.1,1.75172971048053,2.28498023469173,29.8598613866071,38.88609
AY.103.2,1.86579395183472,2.14461633013533,29.684202347448,35.176144
AY.104,2.11528211111934,2.77900805304515,35.6371446335799,46.8539221
AY.105,1.88820854040531,4.11053674102062,30.9867384132474,69.7820742
AY.106,1.98451976692705,2.91238394265158,33.1543989359594,48.8404529
AY.107,2.0621377805471,3.70243594929824,33.5530461061548,61.0504357
AY.108,2.10671139911558,7.88979100928387,34.629518481431,157.7605807
AY.109,1.94236385083603,4.46881947388475,31.9871543760855,71.45245
AY.11,1.86584948456362,2.44173117034185,31.0138226251885,40.1684949
AY.110,1.89168813139837,4.85166738909746,30.9182610694824,94.0828097
AY.111,2.0203499563343,47.4933999418605,32.9713295982064,1118.4544405
AY.112,1.87507442353742,15.0561764340265,30.9863905165714,404.0779217
AY.112.1,1.69486948089797,2.14220850631169,27.9394209681818,35.7665105
AY.112.2,2.13050776465708,10.2725846771385,34.6517922978518,222.113224
AY.112.3,1.86722933430611,2.64780727563264,32.4150413408784,44.8604349
AY.113,1.92399194216945,2.98399321715091,31.4569073051844,58.4772667
AY.114,1.87699400031218,2.98399321715091,30.7423191747692,58.4772667
AY.116,1.76900271060407,2.70387298888028,29.1155464026316,50.707935
AY.116.1,1.92613374811858,2.65226455753382,31.5876522370144,44.572176
AY.117,1.91486553153576,25.5247924961886,31.422431307788,659.010630199999
AY.118,1.90641417132002,2.83941414118364,31.2030721935457,45.8730233
AY.119,1.99741931935296,8.84241204868538,32.9575677585289,158.8748003
AY.119.1,2.11532742913248,2.82363375145525,36.5947053259829,47.0572946
AY.119.2,2.16694336678926,4.53164053102947,35.3081503148339,90.8036795
AY.120,1.96641378100154,41.635991679312,32.3447734321605,1066.6316993
AY.120.1,1.90210219680984,26.7003351782617,31.3876783239586,703.1792382
AY.120.2,1.82463887143775,2.745159349211,29.6462353116766,44.4800711
AY.120.2.1,2.09048166990146,2.88284789349915,33.6984740705789,45.2547118
AY.121,1.9155903715756,9.8183392671635,31.4725146679742,226.0219102
AY.121.1,2.09590622526259,2.7513898092558,35.0029476022574,48.8011875
AY.122,1.78579687083403,42.439701577872,29.1035863476424,1070.4388203
AY.122.1,1.64029068552734,2.49655913223331,28.0946506032832,41.9306729
AY.122.2,1.90056085802674,2.80633757212862,31.507910423187,44.5838979
AY.122.3,1.86055823385467,2.22716852132302,30.8608996773535,37.4912843
AY.122.4,1.65799604848279,2.48675843381572,26.6246947710255,44.7421705
AY.122.5,1.68113291496492,2.84963069366585,27.226513111739,49.566182
AY.122.6,2.24569017786296,2.83034572860376,35.6691033918683,46.4799622
AY.123,1.96627697263892,2.625748569079,33.3998776317708,48.0954528
AY.123.1,1.93448917725288,2.65933341729035,32.3807358224026,43.6329905
